"Location Properties"
"Location Name = Pressure Transducer"
"Location ID = 5679063059922944"
"Latitude = 37.24039316383645 °"
"Longitude = -80.4825972028528 °"
"Time shown in UTC"
""
""
"Date Time","Depth (m)","Pressure (cm H₂O)","Temperature (C)"
"2020-06-13 17:15:00.000","0.277368","995.5465228671359","16.01"
"2020-06-13 17:30:00.000","0.277368","995.5465228671359","16.02"
"2020-06-13 17:45:00.000","0.277368","995.5465228671359","16.02"
"2020-06-13 18:00:00.000","0.277368","995.5465228671359","16.03"
"2020-06-13 18:15:00.000","0.277368","994.8434532888399","16.04"
"2020-06-13 18:30:00.000","0.277368","995.5465228671359","16.05"
"2020-06-13 18:45:00.000","0.27432","995.5465228671359","16.06"
"2020-06-13 19:00:00.000","0.277368","995.5465228671359","16.06"
"2020-06-13 19:15:00.000","0.27432","995.5465228671359","16.06"
"2020-06-13 19:30:00.000","0.27432","995.5465228671359","16.06"
"2020-06-13 19:45:00.000","0.27432","996.249592445432","16.06"
"2020-06-13 20:00:00.000","0.27432","996.249592445432","16.06"
"2020-06-13 20:15:00.000","0.277368","996.249592445432","16.06"
"2020-06-13 20:30:00.000","0.277368","996.952662023728","16.06"
"2020-06-13 20:45:00.000","0.277368","996.952662023728","16.06"
"2020-06-13 21:00:00.000","0.27432","996.952662023728","16.05"
"2020-06-13 21:15:00.000","0.277368","996.952662023728","16.05"
"2020-06-13 21:30:00.000","0.27432","996.952662023728","16.05"
"2020-06-13 21:45:00.000","0.27432","996.952662023728","16.04"
"2020-06-13 22:00:00.000","0.27432","996.952662023728","16.03"
"2020-06-13 22:15:00.000","0.27432","996.952662023728","16.02"
"2020-06-13 22:30:00.000","0.27432","997.6557316020239","16.0"
"2020-06-13 22:45:00.000","0.27432","997.6557316020239","15.98"
"2020-06-13 23:00:00.000","0.27432","997.6557316020239","15.96"
"2020-06-13 23:15:00.000","0.27432","997.6557316020239","15.94"
"2020-06-13 23:30:00.000","0.27432","997.6557316020239","15.91"
"2020-06-13 23:45:00.000","0.27432","997.6557316020239","15.89"
"2020-06-14 00:00:00.000","0.27432","997.6557316020239","15.87"
"2020-06-14 00:15:00.000","0.27432","997.6557316020239","15.84"
"2020-06-14 00:30:00.000","0.27432","997.6557316020239","15.82"
"2020-06-14 00:45:00.000","0.27432","997.6557316020239","15.79"
"2020-06-14 01:00:00.000","0.27432","997.6557316020239","15.77"
"2020-06-14 01:15:00.000","0.277368","997.6557316020239","15.75"
"2020-06-14 01:30:00.000","0.27432","997.6557316020239","15.73"
"2020-06-14 01:45:00.000","0.27432","997.6557316020239","15.7"
"2020-06-14 02:00:00.000","0.27432","997.6557316020239","15.67"
"2020-06-14 02:15:00.000","0.27432","997.6557316020239","15.65"
"2020-06-14 02:30:00.000","0.27432","996.952662023728","15.62"
"2020-06-14 02:45:00.000","0.27432","997.6557316020239","15.6"
"2020-06-14 03:00:00.000","0.27432","997.6557316020239","15.57"
"2020-06-14 03:15:00.000","0.27432","997.6557316020239","15.54"
"2020-06-14 03:30:00.000","0.27432","996.952662023728","15.51"
"2020-06-14 03:45:00.000","0.27432","997.6557316020239","15.48"
"2020-06-14 04:00:00.000","0.277368","997.6557316020239","15.45"
"2020-06-14 04:15:00.000","0.277368","997.6557316020239","15.42"
"2020-06-14 04:30:00.000","0.27432","997.6557316020239","15.39"
"2020-06-14 04:45:00.000","0.277368","997.6557316020239","15.36"
"2020-06-14 05:00:00.000","0.277368","997.6557316020239","15.34"
"2020-06-14 05:15:00.000","0.277368","997.6557316020239","15.32"
"2020-06-14 05:30:00.000","0.27432","998.3588011803199","15.29"
"2020-06-14 05:45:00.000","0.27432","998.3588011803199","15.26"
"2020-06-14 06:00:00.000","0.27432","998.3588011803199","15.23"
"2020-06-14 06:15:00.000","0.27432","998.3588011803199","15.19"
"2020-06-14 06:30:00.000","0.27432","998.3588011803199","15.16"
"2020-06-14 06:45:00.000","0.27432","999.061870758616","15.13"
"2020-06-14 07:00:00.000","0.277368","999.061870758616","15.1"
"2020-06-14 07:15:00.000","0.27432","999.061870758616","15.08"
"2020-06-14 07:30:00.000","0.277368","999.061870758616","15.07"
"2020-06-14 07:45:00.000","0.277368","999.764940336912","15.06"
"2020-06-14 08:00:00.000","0.277368","999.764940336912","15.05"
"2020-06-14 08:15:00.000","0.277368","999.764940336912","15.04"
"2020-06-14 08:30:00.000","0.27432","999.764940336912","15.04"
"2020-06-14 08:45:00.000","0.27432","999.764940336912","15.04"
"2020-06-14 09:00:00.000","0.277368","999.764940336912","15.04"
"2020-06-14 09:15:00.000","0.277368","999.764940336912","15.05"
"2020-06-14 09:30:00.000","0.277368","999.764940336912","15.06"
"2020-06-14 09:45:00.000","0.27432","999.764940336912","15.07"
"2020-06-14 10:00:00.000","0.277368","999.764940336912","15.08"
"2020-06-14 10:15:00.000","0.277368","999.764940336912","15.1"
"2020-06-14 10:30:00.000","0.277368","999.764940336912","15.12"
"2020-06-14 10:45:00.000","0.277368","999.764940336912","15.13"
"2020-06-14 11:00:00.000","0.277368","999.764940336912","15.15"
"2020-06-14 11:15:00.000","0.277368","999.764940336912","15.16"
"2020-06-14 11:30:00.000","0.277368","999.764940336912","15.17"
"2020-06-14 11:45:00.000","0.280416","999.764940336912","15.18"
"2020-06-14 12:00:00.000","0.280416","999.764940336912","15.19"
"2020-06-14 12:15:00.000","0.28346400000000005","999.764940336912","15.2"
"2020-06-14 12:30:00.000","0.280416","999.764940336912","15.21"
"2020-06-14 12:45:00.000","0.28346400000000005","999.764940336912","15.23"
"2020-06-14 13:00:00.000","0.28346400000000005","999.764940336912","15.25"
"2020-06-14 13:15:00.000","0.280416","999.061870758616","15.27"
"2020-06-14 13:30:00.000","0.28346400000000005","999.061870758616","15.31"
"2020-06-14 13:45:00.000","0.28346400000000005","999.061870758616","15.35"
"2020-06-14 14:00:00.000","0.280416","999.061870758616","15.4"
"2020-06-14 14:15:00.000","0.280416","998.3588011803199","15.43"
"2020-06-14 14:30:00.000","0.28346400000000005","998.3588011803199","15.45"
"2020-06-14 14:45:00.000","0.28346400000000005","998.3588011803199","15.47"
"2020-06-14 15:00:00.000","0.280416","998.3588011803199","15.49"
"2020-06-14 15:15:00.000","0.28346400000000005","998.3588011803199","15.51"
"2020-06-14 15:30:00.000","0.280416","998.3588011803199","15.52"
"2020-06-14 15:45:00.000","0.280416","998.3588011803199","15.53"
"2020-06-14 16:00:00.000","0.280416","997.6557316020239","15.53"
"2020-06-14 16:15:00.000","0.28346400000000005","997.6557316020239","15.54"
"2020-06-14 16:30:00.000","0.280416","998.3588011803199","15.54"
"2020-06-14 16:45:00.000","0.280416","998.3588011803199","15.55"
"2020-06-14 17:00:00.000","0.280416","998.3588011803199","15.55"
"2020-06-14 17:15:00.000","0.280416","998.3588011803199","15.55"
"2020-06-14 17:30:00.000","0.280416","998.3588011803199","15.55"
"2020-06-14 17:45:00.000","0.280416","999.061870758616","15.55"
"2020-06-14 18:00:00.000","0.298704","1001.171079493504","15.54"
"2020-06-14 18:15:00.000","0.3048","1001.8741490717999","15.46"
"2020-06-14 18:30:00.000","0.307848","1001.8741490717999","15.38"
"2020-06-14 18:45:00.000","0.310896","1002.5772186500959","15.31"
"2020-06-14 19:00:00.000","0.313944","1002.5772186500959","15.27"
"2020-06-14 19:15:00.000","0.310896","1001.8741490717999","15.23"
"2020-06-14 19:30:00.000","0.307848","1001.8741490717999","15.19"
"2020-06-14 19:45:00.000","0.3048","1001.8741490717999","15.16"
"2020-06-14 20:00:00.000","0.3048","1001.8741490717999","15.13"
"2020-06-14 20:15:00.000","0.3048","1001.8741490717999","15.11"
"2020-06-14 20:30:00.000","0.307848","1001.8741490717999","15.08"
"2020-06-14 20:45:00.000","0.3048","1001.8741490717999","15.06"
"2020-06-14 21:00:00.000","0.3048","1001.8741490717999","15.04"
"2020-06-14 21:15:00.000","0.3048","1001.171079493504","15.02"
"2020-06-14 21:30:00.000","0.3048","1001.171079493504","15.0"
"2020-06-14 21:45:00.000","0.301752","1001.171079493504","14.98"
"2020-06-14 22:00:00.000","0.301752","1001.171079493504","14.96"
"2020-06-14 22:15:00.000","0.301752","1001.171079493504","14.95"
"2020-06-14 22:30:00.000","0.301752","1001.8741490717999","14.93"
"2020-06-14 22:45:00.000","0.298704","1001.8741490717999","14.91"
"2020-06-14 23:00:00.000","0.301752","1001.171079493504","14.9"
"2020-06-14 23:15:00.000","0.301752","1001.171079493504","14.89"
"2020-06-14 23:30:00.000","0.301752","1001.171079493504","14.87"
"2020-06-14 23:45:00.000","0.298704","1001.171079493504","14.86"
"2020-06-15 00:00:00.000","0.298704","1001.171079493504","14.85"
"2020-06-15 00:15:00.000","0.298704","1001.171079493504","14.84"
"2020-06-15 00:30:00.000","0.298704","1001.171079493504","14.83"
"2020-06-15 00:45:00.000","0.298704","1001.171079493504","14.81"
"2020-06-15 01:00:00.000","0.298704","1001.171079493504","14.8"
"2020-06-15 01:15:00.000","0.298704","1001.171079493504","14.79"
"2020-06-15 01:30:00.000","0.298704","1001.171079493504","14.79"
"2020-06-15 01:45:00.000","0.298704","1001.171079493504","14.78"
"2020-06-15 02:00:00.000","0.298704","1001.171079493504","14.76"
"2020-06-15 02:15:00.000","0.298704","1000.468009915208","14.75"
"2020-06-15 02:30:00.000","0.298704","1000.468009915208","14.73"
"2020-06-15 02:45:00.000","0.29565600000000003","1000.468009915208","14.73"
"2020-06-15 03:00:00.000","0.29565600000000003","1000.468009915208","14.71"
"2020-06-15 03:15:00.000","0.298704","1001.171079493504","14.7"
"2020-06-15 03:30:00.000","0.298704","1001.171079493504","14.69"
"2020-06-15 03:45:00.000","0.29565600000000003","1001.8741490717999","14.67"
"2020-06-15 04:00:00.000","0.29565600000000003","1001.8741490717999","14.65"
"2020-06-15 04:15:00.000","0.29565600000000003","1001.8741490717999","14.63"
"2020-06-15 04:30:00.000","0.292608","1001.171079493504","14.62"
"2020-06-15 04:45:00.000","0.29565600000000003","1001.8741490717999","14.6"
"2020-06-15 05:00:00.000","0.29565600000000003","1001.8741490717999","14.58"
"2020-06-15 05:15:00.000","0.292608","1001.8741490717999","14.55"
"2020-06-15 05:30:00.000","0.29565600000000003","1001.8741490717999","14.52"
"2020-06-15 05:45:00.000","0.292608","1001.8741490717999","14.49"
"2020-06-15 06:00:00.000","0.292608","1001.8741490717999","14.46"
"2020-06-15 06:15:00.000","0.292608","1001.8741490717999","14.43"
"2020-06-15 06:30:00.000","0.292608","1001.8741490717999","14.4"
"2020-06-15 06:45:00.000","0.292608","1001.171079493504","14.37"
"2020-06-15 07:00:00.000","0.292608","1001.171079493504","14.34"
"2020-06-15 07:15:00.000","0.292608","1001.8741490717999","14.31"
"2020-06-15 07:30:00.000","0.292608","1001.8741490717999","14.29"
"2020-06-15 07:45:00.000","0.292608","1001.8741490717999","14.26"
"2020-06-15 08:00:00.000","0.28956","1001.8741490717999","14.24"
"2020-06-15 08:15:00.000","0.292608","1001.8741490717999","14.22"
"2020-06-15 08:30:00.000","0.292608","1001.8741490717999","14.2"
"2020-06-15 08:45:00.000","0.28956","1002.5772186500959","14.19"
"2020-06-15 09:00:00.000","0.28956","1002.5772186500959","14.19"
"2020-06-15 09:15:00.000","0.28956","1002.5772186500959","14.17"
"2020-06-15 09:30:00.000","0.28956","1002.5772186500959","14.17"
"2020-06-15 09:45:00.000","0.28956","1002.5772186500959","14.17"
"2020-06-15 10:00:00.000","0.28956","1002.5772186500959","14.16"
"2020-06-15 10:15:00.000","0.28956","1002.5772186500959","14.16"
"2020-06-15 10:30:00.000","0.28956","1002.5772186500959","14.15"
"2020-06-15 10:45:00.000","0.28956","1002.5772186500959","14.15"
"2020-06-15 11:00:00.000","0.28956","1002.5772186500959","14.15"
"2020-06-15 11:15:00.000","0.28956","1002.5772186500959","14.15"
"2020-06-15 11:30:00.000","0.28956","1002.5772186500959","14.15"
"2020-06-15 11:45:00.000","0.28956","1001.8741490717999","14.14"
"2020-06-15 12:00:00.000","0.286512","1001.8741490717999","14.15"
"2020-06-15 12:15:00.000","0.286512","1001.8741490717999","14.16"
"2020-06-15 12:30:00.000","0.286512","1001.8741490717999","14.15"
"2020-06-15 12:45:00.000","0.28956","1001.8741490717999","14.16"
"2020-06-15 13:00:00.000","0.286512","1002.5772186500959","14.16"
"2020-06-15 13:15:00.000","0.286512","1001.8741490717999","14.15"
"2020-06-15 13:30:00.000","0.286512","1001.8741490717999","14.15"
"2020-06-15 13:45:00.000","0.286512","1001.8741490717999","14.15"
"2020-06-15 14:00:00.000","0.286512","1001.8741490717999","14.14"
"2020-06-15 14:15:00.000","0.286512","1001.8741490717999","14.13"
"2020-06-15 14:30:00.000","0.286512","1001.8741490717999","14.13"
"2020-06-15 14:45:00.000","0.286512","1001.8741490717999","14.13"
"2020-06-15 15:00:00.000","0.286512","1001.8741490717999","14.12"
"2020-06-15 15:15:00.000","0.286512","1001.8741490717999","14.11"
"2020-06-15 15:30:00.000","0.28956","1001.8741490717999","14.1"
"2020-06-15 15:45:00.000","0.28346400000000005","1001.8741490717999","14.09"
"2020-06-15 16:00:00.000","0.28346400000000005","1001.8741490717999","14.08"
"2020-06-15 16:15:00.000","0.286512","1001.8741490717999","14.06"
"2020-06-15 16:30:00.000","0.286512","1001.8741490717999","14.05"
"2020-06-15 16:45:00.000","0.28346400000000005","1001.8741490717999","14.04"
"2020-06-15 17:00:00.000","0.286512","1001.8741490717999","14.03"
"2020-06-15 17:15:00.000","0.28346400000000005","1001.8741490717999","14.02"
"2020-06-15 17:30:00.000","0.28346400000000005","1001.171079493504","14.01"
"2020-06-15 17:45:00.000","0.286512","1001.171079493504","14.0"
"2020-06-15 18:00:00.000","0.28346400000000005","1001.171079493504","13.99"
"2020-06-15 18:15:00.000","0.28346400000000005","1001.171079493504","13.99"
"2020-06-15 18:30:00.000","0.286512","1001.171079493504","13.98"
"2020-06-15 18:45:00.000","0.286512","1001.171079493504","13.97"
"2020-06-15 19:00:00.000","0.286512","1001.8741490717999","13.96"
"2020-06-15 19:15:00.000","0.286512","1001.8741490717999","13.94"
"2020-06-15 19:30:00.000","0.28346400000000005","1001.171079493504","13.93"
"2020-06-15 19:45:00.000","0.286512","1001.8741490717999","13.92"
"2020-06-15 20:00:00.000","0.286512","1001.8741490717999","13.91"
"2020-06-15 20:15:00.000","0.286512","1001.8741490717999","13.9"
"2020-06-15 20:30:00.000","0.286512","1001.8741490717999","13.88"
"2020-06-15 20:45:00.000","0.286512","1001.8741490717999","13.88"
"2020-06-15 21:00:00.000","0.286512","1001.8741490717999","13.87"
"2020-06-15 21:15:00.000","0.286512","1001.8741490717999","13.86"
"2020-06-15 21:30:00.000","0.286512","1001.8741490717999","13.85"
"2020-06-15 21:45:00.000","0.28346400000000005","1001.8741490717999","13.84"
"2020-06-15 22:00:00.000","0.286512","1001.8741490717999","13.83"
"2020-06-15 22:15:00.000","0.286512","1001.8741490717999","13.82"
"2020-06-15 22:30:00.000","0.286512","1001.8741490717999","13.8"
"2020-06-15 22:45:00.000","0.286512","1001.8741490717999","13.78"
"2020-06-15 23:00:00.000","0.286512","1001.8741490717999","13.76"
"2020-06-15 23:15:00.000","0.286512","1001.8741490717999","13.74"
"2020-06-15 23:30:00.000","0.286512","1001.8741490717999","13.72"
"2020-06-15 23:45:00.000","0.286512","1001.8741490717999","13.71"
"2020-06-16 00:00:00.000","0.286512","1001.171079493504","13.69"
"2020-06-16 00:15:00.000","0.286512","1001.8741490717999","13.67"
"2020-06-16 00:30:00.000","0.286512","1001.8741490717999","13.64"
"2020-06-16 00:45:00.000","0.286512","1001.171079493504","13.63"
"2020-06-16 01:00:00.000","0.286512","1001.171079493504","13.61"
"2020-06-16 01:15:00.000","0.286512","1001.171079493504","13.6"
"2020-06-16 01:30:00.000","0.286512","1001.171079493504","13.58"
"2020-06-16 01:45:00.000","0.286512","1001.171079493504","13.57"
"2020-06-16 02:00:00.000","0.286512","1001.171079493504","13.55"
"2020-06-16 02:15:00.000","0.286512","1001.171079493504","13.54"
"2020-06-16 02:30:00.000","0.286512","1000.468009915208","13.53"
"2020-06-16 02:45:00.000","0.286512","1001.171079493504","13.52"
"2020-06-16 03:00:00.000","0.286512","1000.468009915208","13.52"
"2020-06-16 03:15:00.000","0.286512","1000.468009915208","13.51"
"2020-06-16 03:30:00.000","0.286512","1000.468009915208","13.5"
"2020-06-16 03:45:00.000","0.286512","1000.468009915208","13.49"
"2020-06-16 04:00:00.000","0.286512","1000.468009915208","13.49"
"2020-06-16 04:15:00.000","0.286512","1000.468009915208","13.48"
"2020-06-16 04:30:00.000","0.28346400000000005","1000.468009915208","13.48"
"2020-06-16 04:45:00.000","0.286512","1000.468009915208","13.48"
"2020-06-16 05:00:00.000","0.286512","1000.468009915208","13.47"
"2020-06-16 05:15:00.000","0.28346400000000005","1000.468009915208","13.46"
"2020-06-16 05:30:00.000","0.286512","1000.468009915208","13.46"
"2020-06-16 05:45:00.000","0.28346400000000005","1000.468009915208","13.45"
"2020-06-16 06:00:00.000","0.286512","1000.468009915208","13.45"
"2020-06-16 06:15:00.000","0.286512","1000.468009915208","13.45"
"2020-06-16 06:30:00.000","0.28346400000000005","1000.468009915208","13.44"
"2020-06-16 06:45:00.000","0.28346400000000005","1000.468009915208","13.44"
"2020-06-16 07:00:00.000","0.28346400000000005","1000.468009915208","13.44"
"2020-06-16 07:15:00.000","0.28346400000000005","1000.468009915208","13.44"
"2020-06-16 07:30:00.000","0.28346400000000005","1000.468009915208","13.44"
"2020-06-16 07:45:00.000","0.28346400000000005","1000.468009915208","13.44"
"2020-06-16 08:00:00.000","0.28346400000000005","1000.468009915208","13.44"
"2020-06-16 08:15:00.000","0.28346400000000005","1000.468009915208","13.45"
"2020-06-16 08:30:00.000","0.28346400000000005","1000.468009915208","13.45"
"2020-06-16 08:45:00.000","0.28346400000000005","1000.468009915208","13.45"
"2020-06-16 09:00:00.000","0.286512","1000.468009915208","13.46"
"2020-06-16 09:15:00.000","0.28346400000000005","1000.468009915208","13.46"
"2020-06-16 09:30:00.000","0.28346400000000005","1000.468009915208","13.46"
"2020-06-16 09:45:00.000","0.28346400000000005","1000.468009915208","13.47"
"2020-06-16 10:00:00.000","0.28346400000000005","1000.468009915208","13.47"
"2020-06-16 10:15:00.000","0.28346400000000005","1000.468009915208","13.48"
"2020-06-16 10:30:00.000","0.28346400000000005","1000.468009915208","13.49"
"2020-06-16 10:45:00.000","0.28346400000000005","1000.468009915208","13.49"
"2020-06-16 11:00:00.000","0.28346400000000005","1000.468009915208","13.5"
"2020-06-16 11:15:00.000","0.28346400000000005","1000.468009915208","13.51"
"2020-06-16 11:30:00.000","0.280416","1000.468009915208","13.51"
"2020-06-16 11:45:00.000","0.28346400000000005","1000.468009915208","13.52"
"2020-06-16 12:00:00.000","0.28346400000000005","1000.468009915208","13.52"
"2020-06-16 12:15:00.000","0.28346400000000005","1000.468009915208","13.53"
"2020-06-16 12:30:00.000","0.28346400000000005","1000.468009915208","13.54"
"2020-06-16 12:45:00.000","0.28346400000000005","1000.468009915208","13.53"
"2020-06-16 13:00:00.000","0.28346400000000005","1000.468009915208","13.54"
"2020-06-16 13:15:00.000","0.28346400000000005","1000.468009915208","13.54"
"2020-06-16 13:30:00.000","0.28346400000000005","1000.468009915208","13.55"
"2020-06-16 13:45:00.000","0.28346400000000005","1000.468009915208","13.54"
"2020-06-16 14:00:00.000","0.28346400000000005","1000.468009915208","13.54"
"2020-06-16 14:15:00.000","0.28346400000000005","1000.468009915208","13.53"
"2020-06-16 14:30:00.000","0.28346400000000005","1000.468009915208","13.52"
"2020-06-16 14:45:00.000","0.286512","1000.468009915208","13.51"
"2020-06-16 15:00:00.000","0.28346400000000005","1000.468009915208","13.5"
"2020-06-16 15:15:00.000","0.286512","1000.468009915208","13.49"
"2020-06-16 15:30:00.000","0.286512","1000.468009915208","13.48"
"2020-06-16 15:45:00.000","0.28956","1000.468009915208","13.47"
"2020-06-16 16:00:00.000","0.28956","1000.468009915208","13.47"
"2020-06-16 16:15:00.000","0.28956","1000.468009915208","13.46"
"2020-06-16 16:30:00.000","0.28956","1000.468009915208","13.46"
"2020-06-16 16:45:00.000","0.292608","999.764940336912","13.46"
"2020-06-16 17:00:00.000","0.292608","1000.468009915208","13.46"
"2020-06-16 17:15:00.000","0.28956","999.764940336912","13.46"
"2020-06-16 17:30:00.000","0.292608","999.764940336912","13.46"
"2020-06-16 17:45:00.000","0.292608","999.764940336912","13.46"
"2020-06-16 18:00:00.000","0.292608","999.764940336912","13.46"
"2020-06-16 18:15:00.000","0.292608","999.764940336912","13.47"
"2020-06-16 18:30:00.000","0.292608","999.061870758616","13.47"
"2020-06-16 18:45:00.000","0.292608","999.061870758616","13.47"
"2020-06-16 19:00:00.000","0.28956","999.061870758616","13.47"
"2020-06-16 19:15:00.000","0.28956","999.061870758616","13.46"
"2020-06-16 19:30:00.000","0.292608","999.061870758616","13.46"
"2020-06-16 19:45:00.000","0.28956","999.061870758616","13.46"
"2020-06-16 20:00:00.000","0.292608","999.061870758616","13.46"
"2020-06-16 20:15:00.000","0.292608","999.061870758616","13.45"
"2020-06-16 20:30:00.000","0.292608","999.061870758616","13.45"
"2020-06-16 20:45:00.000","0.292608","999.061870758616","13.44"
"2020-06-16 21:00:00.000","0.292608","999.061870758616","13.44"
"2020-06-16 21:15:00.000","0.29565600000000003","999.061870758616","13.43"
"2020-06-16 21:30:00.000","0.292608","999.061870758616","13.42"
"2020-06-16 21:45:00.000","0.29565600000000003","999.061870758616","13.42"
"2020-06-16 22:00:00.000","0.292608","999.061870758616","13.41"
"2020-06-16 22:15:00.000","0.29565600000000003","999.061870758616","13.41"
"2020-06-16 22:30:00.000","0.292608","999.061870758616","13.41"
"2020-06-16 22:45:00.000","0.292608","999.061870758616","13.41"
"2020-06-16 23:00:00.000","0.292608","999.061870758616","13.4"
"2020-06-16 23:15:00.000","0.29565600000000003","999.061870758616","13.4"
"2020-06-16 23:30:00.000","0.292608","999.061870758616","13.4"
"2020-06-16 23:45:00.000","0.292608","998.3588011803199","13.39"
"2020-06-17 00:00:00.000","0.292608","998.3588011803199","13.39"
"2020-06-17 00:15:00.000","0.292608","998.3588011803199","13.39"
"2020-06-17 00:30:00.000","0.292608","998.3588011803199","13.39"
"2020-06-17 00:45:00.000","0.29565600000000003","998.3588011803199","13.39"
"2020-06-17 01:00:00.000","0.29565600000000003","998.3588011803199","13.39"
"2020-06-17 01:15:00.000","0.29565600000000003","998.3588011803199","13.38"
"2020-06-17 01:30:00.000","0.29565600000000003","997.6557316020239","13.38"
"2020-06-17 01:45:00.000","0.29565600000000003","997.6557316020239","13.38"
"2020-06-17 02:00:00.000","0.29565600000000003","997.6557316020239","13.38"
"2020-06-17 02:15:00.000","0.29565600000000003","997.6557316020239","13.38"
"2020-06-17 02:30:00.000","0.29565600000000003","996.952662023728","13.38"
"2020-06-17 02:45:00.000","0.29565600000000003","996.952662023728","13.37"
"2020-06-17 03:00:00.000","0.29565600000000003","996.952662023728","13.37"
"2020-06-17 03:15:00.000","0.29565600000000003","996.952662023728","13.38"
"2020-06-17 03:30:00.000","0.29565600000000003","996.249592445432","13.37"
"2020-06-17 03:45:00.000","0.29565600000000003","996.249592445432","13.37"
"2020-06-17 04:00:00.000","0.29565600000000003","996.249592445432","13.37"
"2020-06-17 04:15:00.000","0.29565600000000003","996.249592445432","13.37"
"2020-06-17 04:30:00.000","0.29565600000000003","996.249592445432","13.37"
"2020-06-17 04:45:00.000","0.29565600000000003","996.249592445432","13.37"
"2020-06-17 05:00:00.000","0.29565600000000003","996.249592445432","13.36"
"2020-06-17 05:15:00.000","0.29565600000000003","996.249592445432","13.36"
"2020-06-17 05:30:00.000","0.301752","996.249592445432","13.36"
"2020-06-17 05:45:00.000","0.301752","996.952662023728","13.35"
"2020-06-17 06:00:00.000","0.3048","996.952662023728","13.34"
"2020-06-17 06:15:00.000","0.307848","996.952662023728","13.32"
"2020-06-17 06:30:00.000","0.307848","996.952662023728","13.32"
"2020-06-17 06:45:00.000","0.310896","998.3588011803199","13.31"
"2020-06-17 07:00:00.000","0.310896","997.6557316020239","13.3"
"2020-06-17 07:15:00.000","0.313944","997.6557316020239","13.31"
"2020-06-17 07:30:00.000","0.313944","997.6557316020239","13.31"
"2020-06-17 07:45:00.000","0.31699200000000005","997.6557316020239","13.3"
"2020-06-17 08:00:00.000","0.32004000000000005","998.3588011803199","13.3"
"2020-06-17 08:15:00.000","0.32308800000000004","998.3588011803199","13.3"
"2020-06-17 08:30:00.000","0.32613600000000004","999.061870758616","13.3"
"2020-06-17 08:45:00.000","0.32918400000000003","999.061870758616","13.3"
"2020-06-17 09:00:00.000","0.3383280000000001","1000.468009915208","13.31"
"2020-06-17 09:15:00.000","0.344424","1000.468009915208","13.33"
"2020-06-17 09:30:00.000","0.344424","1001.171079493504","13.35"
"2020-06-17 09:45:00.000","0.347472","1001.171079493504","13.38"
"2020-06-17 10:00:00.000","0.35052","1001.171079493504","13.41"
"2020-06-17 10:15:00.000","0.35052","1001.8741490717999","13.45"
"2020-06-17 10:30:00.000","0.353568","1001.8741490717999","13.47"
"2020-06-17 10:45:00.000","0.353568","1001.8741490717999","13.5"
"2020-06-17 11:00:00.000","0.353568","1001.8741490717999","13.52"
"2020-06-17 11:15:00.000","0.35052","1001.8741490717999","13.53"
"2020-06-17 11:30:00.000","0.35052","1001.8741490717999","13.55"
"2020-06-17 11:45:00.000","0.35052","1001.8741490717999","13.56"
"2020-06-17 12:00:00.000","0.353568","1001.8741490717999","13.58"
"2020-06-17 12:15:00.000","0.35052","1001.8741490717999","13.59"
"2020-06-17 12:30:00.000","0.356616","1001.8741490717999","13.6"
"2020-06-17 12:45:00.000","0.356616","1001.8741490717999","13.62"
"2020-06-17 13:00:00.000","0.359664","1002.5772186500959","13.64"
"2020-06-17 13:15:00.000","0.362712","1002.5772186500959","13.65"
"2020-06-17 13:30:00.000","0.368808","1002.5772186500959","13.67"
"2020-06-17 13:45:00.000","0.368808","1002.5772186500959","13.69"
"2020-06-17 14:00:00.000","0.36576000000000003","1002.5772186500959","13.72"
"2020-06-17 14:15:00.000","0.368808","1002.5772186500959","13.74"
"2020-06-17 14:30:00.000","0.368808","1001.8741490717999","13.76"
"2020-06-17 14:45:00.000","0.36576000000000003","1002.5772186500959","13.78"
"2020-06-17 15:00:00.000","0.368808","1002.5772186500959","13.8"
"2020-06-17 15:15:00.000","0.368808","1002.5772186500959","13.82"
"2020-06-17 15:30:00.000","0.374904","1002.5772186500959","13.84"
"2020-06-17 15:45:00.000","0.374904","1002.5772186500959","13.86"
"2020-06-17 16:00:00.000","0.377952","1002.5772186500959","13.87"
"2020-06-17 16:15:00.000","0.377952","1003.2802882283919","13.88"
"2020-06-17 16:30:00.000","0.377952","1003.2802882283919","13.89"
"2020-06-17 16:45:00.000","0.377952","1003.2802882283919","13.89"
"2020-06-17 17:00:00.000","0.377952","1003.2802882283919","13.9"
"2020-06-17 17:15:00.000","0.371856","1002.5772186500959","13.9"
"2020-06-17 17:30:00.000","0.377952","1002.5772186500959","13.9"
"2020-06-17 17:45:00.000","0.381","1003.2802882283919","13.91"
"2020-06-17 18:00:00.000","0.381","1002.5772186500959","13.91"
"2020-06-17 18:15:00.000","0.381","1002.5772186500959","13.92"
"2020-06-17 18:30:00.000","0.384048","1003.2802882283919","13.91"
"2020-06-17 18:45:00.000","0.384048","1003.2802882283919","13.91"
"2020-06-17 19:00:00.000","0.39014400000000005","1003.9833578066879","13.9"
"2020-06-17 19:15:00.000","0.39014400000000005","1003.9833578066879","13.9"
"2020-06-17 19:30:00.000","0.38709600000000005","1003.9833578066879","13.9"
"2020-06-17 19:45:00.000","0.39014400000000005","1003.9833578066879","13.89"
